Timestamp (UTC_TIME),XBH4.EXPT.NP04.012:COUNTS,XBH4.GENERALTRIGGER:TIMESTAMP_COUNT
2018-10-28 04:15:48.135,0,0
2018-10-28 04:16:09.735,0,0
2018-10-28 04:16:31.335,0,0
2018-10-28 04:16:52.935,0,0
2018-10-28 04:17:14.535,0,0
2018-10-28 04:17:36.135,0,0
2018-10-28 04:17:57.735,0,0
2018-10-28 04:18:19.335,0,0
2018-10-28 04:18:40.935,0,0
2018-10-28 04:19:02.535,0,0
2018-10-28 04:19:24.135,0,0
2018-10-28 04:19:45.735,0,0
2018-10-28 04:20:07.335,0,0
2018-10-28 04:20:28.935,0,0
2018-10-28 04:20:50.535,0,0
2018-10-28 04:21:12.135,0,0
2018-10-28 04:21:33.735,0,0
2018-10-28 04:21:55.335,0,0
2018-10-28 04:22:16.935,0,0
2018-10-28 04:22:38.535,0,0
2018-10-28 04:23:00.135,0,0
2018-10-28 04:23:21.735,0,0
2018-10-28 04:23:43.335,0,0
